Gene Name,Accession,EntrezGeneID,Description,MitoCarta2_List,Matrix,IMS,"Log2-AVE: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction)",NR+HFD/HFD Protein Expression Log2FC,NR+HFD/HFD Protein Expression pvalue,NR+HFD/HFD Protein Expression p_adjusted
,D3Z4J5,,,False,False,False,0.22047793993511178,0.0852981505184367,-0.010185473904077647,0.1357085375960505,0.07419964194302597,0.029507196436791894,0.19644125058827644,-0.17342491103920743,-0.23582314694854656,-0.3221991851258492,-0.14760693727045898,0.22695885356029968,0.9531211440401544
,A0A0G2JGN3,,,False,False,False,-0.38891855506605033,0.7857302728300102,-0.6569656324508468,-0.1384547416621258,0.8541816910492415,-0.5149376900847207,-0.15650691579719656,-0.0687494842271521,0.8071138190428346,-0.5224927636339896,0.5638381316813496,0.14029311013191953,0.9531211440401544
,A0A494B982,,,False,False,False,-1.1083800517774294,0.1442712881199033,-0.35761421331039855,0.25394097130313087,0.061503899426522235,-0.4022862774392073,0.3606232701558518,0.4390570619389611,0.4549572108261968,0.1539268407564669,0.1649491846759532,0.6238740391204722,0.958652782542839
Cstf2,Q8BIQ5,108062.0,Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2,False,False,False,-0.6394885470122975,-1.231450978504708,0.22951891304403516,-0.022367424720605822,0.2807094136158619,0.395037356429234,0.2601647095315327,0.03777816256860689,0.4918246345499657,0.1982737604983793,0.053757674635492275,0.8842033769989102,0.9786133855168808
,Q8K207,69399.0,Uncharacterized protein C1orf21 homolog OS=Mus musculus OX=10090 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Babam1,Q3UI43,68251.0,BRISC and BRCA1-A complex member 1 OS=Mus musculus OX=10090 GN=Babam1 PE=1 SV=1,False,False,False,-0.01687927453288296,0.07562138088469883,0.0012316884501020198,-0.08801455113852885,-0.05873364023578631,0.023001391810216987,-0.06968812670665514,0.021886008174864635,0.028458236651588642,0.08311688664239458,0.060585702301242605,0.10253352560778542,0.9531211440401544
Alg2,Q9DBE8,56737.0,"Alpha-1,3/1,6-mannosyltransferase ALG2 OS=Mus musculus OX=10090 GN=Alg2 PE=1 SV=2",False,False,False,-0.46380080652911193,-0.054206455960698285,0.07053364670594586,0.10656078280460157,0.2660772601265444,0.013022947173782384,0.08995657663271928,-0.02471766822797683,-0.07656212597657586,0.07313584325077827,0.08858698744553059,0.49400455649085584,0.9531211440401544
,F6RJV6,,,False,False,False,-0.11549259266116163,-0.14651289722872285,0.002543755360293609,0.06832842214245272,-0.06618624968360631,-0.05590232256369276,0.025475883140873457,0.056708029834360296,-0.027749105002679464,0.2587870766618714,-0.015025399126729688,0.8498061583418842,0.972156922917728
Map3k7,Q62073,26409.0,Mitogen-activated protein kinase kinase kinase 7 OS=Mus musculus OX=10090 GN=Map3k7 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Mrpl4,Q9DCU6,66163.0,"39S ribosomal protein L4, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl4 PE=1 SV=1",True,True,False,-0.21112821726502506,0.26770259482526537,-0.04940128908388708,0.058129324456984044,-0.22233074982663759,-0.07693114761332431,-0.09580012025723317,0.09603969327147599,0.2541875570291703,-0.02046764553678937,0.08086424355107394,0.485419986894035,0.9531211440401544
Rps6kb1,Q8C3J7,72508.0,Ribosomal protein S6 kinase beta-1 OS=Mus musculus OX=10090 GN=Rps6kb1 PE=1 SV=1,False,False,False,-0.06014677157309212,-0.038460695215431606,-0.06050973817656402,0.09498630860893442,0.16442097772940567,0.06614662501435653,-0.058357048499799724,-0.016887888773287507,-0.1465312749426495,0.055339505828122526,0.04036605536552251,0.5237908517480849,0.9566336965662222
Hdgfl2,Q3UMU9,15193.0,Hepatoma-derived growth factor-related protein 2 OS=Mus musculus OX=10090 GN=Hdgfl2 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Ncbp1,Q3UYV9,433702.0,Nuclear cap-binding protein subunit 1 OS=Mus musculus OX=10090 GN=Ncbp1 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Ddx42,Q810A7,72047.0,ATP-dependent RNA helicase DDX42 OS=Mus musculus OX=10090 GN=Ddx42 PE=1 SV=3,False,False,False,-0.16569054492970903,-0.022587530378338272,-0.0759908747098752,-0.02999101372505919,-0.017170952170731724,0.046594914916954444,-0.027645374687073065,0.12091349092663695,-0.0006399386333661994,0.17220782339056306,0.07136172685003217,0.2603346242406896,0.9531211440401544
,H3BKM2,,,False,False,False,,,,,,,,,,,,,
Gripap1,A2AEW5,54645.0,GRIP1-associated protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Gripap1 PE=1 SV=1,False,False,False,0.3588037376430524,0.24392044926948842,0.05001552265763287,-0.2091734961008047,-0.0320605076340037,-0.6254622131254113,-0.08524762494618798,0.18563436701933256,0.07095327545666485,0.042616489760241905,-0.12001300250920899,0.5209594221859322,0.9545875779346257
,J3QQ02,,,False,False,False,,,,,,,,,,,,,
Ndrg1,Q62433,17988.0,Protein NDRG1 OS=Mus musculus OX=10090 GN=Ndrg1 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Sbf1,Q6ZPE2,77980.0,Myotubularin-related protein 5 OS=Mus musculus OX=10090 GN=Sbf1 PE=1 SV=2,False,False,False,0.3098729048767934,0.27472193379138954,-0.16993218768575424,-0.10195079310565536,0.22162040756024748,0.26830316552581124,0.12081064030564903,-0.15012586044409648,-0.28318238666985796,-0.49013782415453644,-0.0034698815787765017,0.9855466114684039,0.9960655818699551
Syap1,Q9D5V6,67043.0,Synapse-associated protein 1 OS=Mus musculus OX=10090 GN=Syap1 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Nae1,Q8VBW6,234664.0,NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus OX=10090 GN=Nae1 PE=1 SV=1,False,False,False,-0.1451484243271386,-0.007660009273194213,-0.026180638396069433,0.05144055518939794,0.023405976473167556,0.18814554493271807,-0.04270566618911964,0.09081484603806267,0.06442101594642224,-0.19653320039425015,0.02871173107394611,0.7102207399602163,0.959180834571492
Mrpl52,Q9D0Y8,68836.0,"39S ribosomal protein L52, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl52 PE=1 SV=1",True,True,False,-0.1286728070467218,-0.1013300341727481,-0.07315045507497864,-0.029744684770621532,-0.1050468751341489,-0.1669852693909979,-0.12032902160067316,0.1251915739001248,0.21517471305339253,0.38489286023735847,0.09068215783714528,0.46235500584403133,0.9531211440401544
Bcam,Q9R069,57278.0,Basal cell adhesion molecule OS=Mus musculus OX=10090 GN=Bcam PE=1 SV=1,False,False,False,0.13176186561961334,0.028963216792254443,-0.08632734497243444,0.1607771417771584,0.07534905651272616,0.03468538013405542,0.07292922581807115,-0.03076675826413222,-0.3122567934448801,-0.07511498997242771,-0.0993496519913096,0.2739882515830842,0.9531211440401544
,A0A0A6YWG7,,,False,False,False,,,,,,,,,,,,,
,A0A2I3BRZ3,,,False,False,False,0.00438337307411274,0.032811197763214395,-0.10223434131526865,-0.026306796794171916,-0.011364018189357061,0.328478947185908,0.19549352738379078,-0.44476888504684453,0.006437960139095367,0.017069035799505805,0.14937324907934962,0.25796415831144004,0.9531211440401544
Tollip,Q9QZ06,54473.0,Toll-interacting protein OS=Mus musculus OX=10090 GN=Tollip PE=1 SV=1,False,False,False,-0.0006320530251935352,-0.050415481480553304,-0.06763374878763884,0.10422028828117291,0.1354952098025617,-0.13539339825667973,-0.06270382652793316,0.04986642507427952,-0.05005368345129657,0.0772502683712748,-0.009246834005876003,0.8791081504309091,0.9786133855168808
Otud4,B2RRE7,73945.0,OTU domain-containing protein 4 OS=Mus musculus OX=10090 GN=Otud4 PE=1 SV=1,False,False,False,-0.08465755814067233,-0.03384255421923932,0.040436330587239055,0.18530486525222134,0.05597109692202373,0.018795235113771014,-0.1627340366463832,-0.17496522646397672,0.19125550776383715,-0.03556366016882784,0.07864625016462731,0.35301884743276424,0.9531211440401544
,H3BKL6,,,False,False,False,,,,,,,,,,,,,
Gipc1,Q9Z0G0,67903.0,PDZ domain-containing protein GIPC1 OS=Mus musculus OX=10090 GN=Gipc1 PE=1 SV=1,False,False,False,-0.2291845914102657,-0.23215515674651943,0.04163441733663964,-0.1921128708145301,-0.04044161295499826,0.08782013568674829,-0.02572432583754125,0.35287886541575686,0.09035540689450139,0.14692973243020857,0.021003402123976223,0.869852347488196,0.9761721423489167
Twf1,Q91YR1,19230.0,Twinfilin-1 OS=Mus musculus OX=10090 GN=Twf1 PE=1 SV=2,False,False,False,0.03702608257733786,0.17391726819544573,-0.09375200994253952,0.029112466926102698,0.1658633094746147,0.0506247980638026,0.09498334149728116,-0.015411997317526627,-0.30464704069247883,-0.13771621878205664,-0.020783153496265604,0.8370210458834553,0.972156922917728
,A0A286YCX6,,,False,False,False,-0.4323896620687968,-0.07522321037544,0.11884471287059828,-0.09093715970029592,-0.02895549964387545,0.01129142376518022,-0.10299240743109728,0.19896993519268502,0.2596002067024985,0.141791660688539,0.1234018324547618,0.3546988907794648,0.9531211440401544
Coro7,Q9D2V7,78885.0,Coronin-7 OS=Mus musculus OX=10090 GN=Coro7 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
,E9Q7F8,,,False,False,False,-0.07599707990662896,-0.024838701744538838,-0.0015641999556592623,0.0032582996818790733,0.06887755997127876,-0.1850773047548966,-0.07732572443835295,-0.0023081372011093393,0.17242762335017314,0.12254766499785497,0.061574736727948574,0.3769388858513907,0.9531211440401544
Rabggta,Q9JHK4,56187.0,Geranylgeranyl transferase type-2 subunit alpha OS=Mus musculus OX=10090 GN=Rabggta PE=1 SV=1,False,False,False,-0.13631460623772007,0.035463726625519776,-0.03158057792530933,-0.0633995472997464,-0.03775649385768798,0.008018134254349718,-0.10664003145102807,0.07365156847358367,0.11287669145605772,0.14568113596197563,0.10571327777608701,0.0655816269070035,0.9531211440401544
Mib2,Q8R516,76580.0,E3 ubiquitin-protein ligase MIB2 OS=Mus musculus OX=10090 GN=Mib2 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Scn4b,Q7M729,399548.0,Sodium channel subunit beta-4 OS=Mus musculus OX=10090 GN=Scn4b PE=1 SV=1,False,False,False,-0.07099837845523993,-0.049129111186093866,-0.11107713172484779,-0.11723189676664969,-0.05899885293746632,0.1462269209415652,0.11787169540478892,0.10774968615052849,0.03462353888375791,0.0009635296896588486,0.029474410156568355,0.659326931133151,0.958652782542839
,E0CYW1,,,False,False,False,0.04733799066027444,0.028227030839138578,0.019034203871383326,0.10123444770902168,-0.19787616339420566,-0.08215997251766005,0.10476863140372927,-0.10179300600019126,0.06211777549712316,0.01910906193138473,-0.06823290705768734,0.29291436990505965,0.9531211440401544
,A0A286YCT4,,,False,False,False,,,,,,,,,,,,,
Agt,P11859,11606.0,Angiotensinogen OS=Mus musculus OX=10090 GN=Agt PE=1 SV=1,False,False,False,0.25526469263193263,-0.10320760864069989,-0.03164940869530586,-0.13594197478069514,0.1072148483155928,-0.10748546404103898,0.14417126901587363,-0.007514722562076415,-0.09227380278341002,-0.02857782846017365,-0.08973194224389172,0.2952231788650742,0.9531211440401544
Cbx5,Q61686,12419.0,Chromobox protein homolog 5 OS=Mus musculus OX=10090 GN=Cbx5 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Ube2i,P63280,22196.0,SUMO-conjugating enzyme UBC9 OS=Mus musculus OX=10090 GN=Ube2i PE=1 SV=1,False,False,False,-0.15144202698123443,-0.1685417177838664,-0.03439911797465722,-0.13794671902352462,-0.008872193447264642,-0.03096437227307547,-0.04127622329886993,0.17200296424696226,0.20463307466190095,0.19680633187362329,0.07722444921252833,0.4260086382940894,0.9531211440401544
Eif2b3,B1AUN2,108067.0,"Eukaryotic translation initiation factor 2B, subunit 3 OS=Mus musculus OX=10090 GN=Eif2b3 PE=1 SV=1",False,False,False,-0.04286582788376414,0.12475249624693596,0.18256876988792392,0.08984409208842159,0.1054334808665569,0.03081082929527401,0.08549507855239913,-0.1480916735553599,-0.18314088876098022,-0.24480635673740725,-0.06678017563584823,0.5042343470219355,0.9531211440401544
,A0A1B0GR60,,,False,False,False,-0.015035827547903224,-0.2252735051913981,0.007370207320598787,-0.21681870029083505,0.07864495393575766,0.014974594771135497,0.006508517414156589,-0.13976397797742823,0.40947373035840595,0.07992000720750658,0.14309591243256375,0.23377416303394838,0.9531211440401544
Las1l,A2BE28,76130.0,Ribosomal biogenesis protein LAS1L OS=Mus musculus OX=10090 GN=Las1l PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Lmod2,Q3UHZ5,93677.0,Leiomodin-2 OS=Mus musculus OX=10090 GN=Lmod2 PE=1 SV=1,False,False,False,-0.3050081670187419,-0.011536390642774563,-0.10673173550775239,-0.20370338440744096,-0.27237248243852097,0.04387702621010536,-0.05888595666794849,0.2842399050420994,0.3177275010932634,0.3123936843377164,0.1560357354239148,0.3256419630201016,0.9531211440401544
Ehhadh,Q9DBM2,74147.0,Peroxisomal bifunctional enzyme OS=Mus musculus OX=10090 GN=Ehhadh PE=1 SV=4,True,False,False,0.4457482293641002,0.10871424328156643,-0.15255377753011778,0.32360669137222065,0.1746253388630823,-0.444034456742493,0.20878520152569813,-0.09686115895358682,-0.40292597376553463,-0.16510433741494257,-0.2914900743113271,0.12987182654913818,0.9531211440401544
Ppfibp2,G3X957,19024.0,Liprin-beta-2 OS=Mus musculus OX=10090 GN=Ppfibp2 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Pnn,Q3TUQ5,18949.0,Pinin OS=Mus musculus OX=10090 GN=Pnn PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Ccdc88a,Q5SNZ0,108686.0,Girdin OS=Mus musculus OX=10090 GN=Ccdc88a PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Slc43a1,Q8BSM7,72401.0,Large neutral amino acids transporter small subunit 3 OS=Mus musculus OX=10090 GN=Slc43a1 PE=1 SV=1,False,False,False,0.10808301988137003,0.012290697456131205,-0.04990038035653921,-0.12834599566845295,0.03924283600598244,0.09293498108055953,0.12701357092254106,0.09181959744520718,-0.02092687528259507,-0.27221145148420156,-0.059467924889649915,0.4838228756113273,0.9531211440401544
,E9QN77,,,False,False,False,-0.14572727407819563,-0.00033657610743276223,-0.1453540850497239,0.10884542685154486,-0.09679371543204951,0.03595542420201081,0.11944235175412565,0.13824153845099474,-0.025965284753561413,0.01169219416228895,-0.030179183171497925,0.6758738361550753,0.958652782542839
Sra1,Q80VJ2,24068.0,Steroid receptor RNA activator 1 OS=Mus musculus OX=10090 GN=Sra1 PE=1 SV=3,False,False,False,,,,,,,,,,,,,
Ufl1,Q8CCJ3,67490.0,E3 UFM1-protein ligase 1 OS=Mus musculus OX=10090 GN=Ufl1 PE=1 SV=2,False,False,False,0.09044008711352358,0.11990637337580612,-0.1674751039717126,-0.059166474981125816,0.24485825763444158,0.23087449912621238,0.08464605445734108,-0.12071749823051192,-0.35995513499863385,-0.06341105952533965,0.06890917424499446,0.5955297060940137,0.958652782542839
Myl12b,Q3THE2,67938.0,Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2,False,False,False,0.1999371877133509,-1.2799986260449487,0.20976852981122995,0.5051143036903021,0.7271545699358639,-0.9075559137175457,-0.25695886417872416,0.09132870264710213,0.38187644234558205,0.3293336677977905,-0.29967594387330376,0.49015471435274993,0.9531211440401544
Grsf1,E9Q179,231413.0,G-rich sequence factor 1 OS=Mus musculus OX=10090 GN=Grsf1 PE=1 SV=1,True,True,False,0.006749875735065913,0.10878593901196343,-0.07434860025172796,0.19500196509440038,-0.11968995850378583,-0.1599170225147457,-0.017209770850607597,-0.02019022909920043,-0.0015319350764029238,0.08234973645503985,-0.03600129625117229,0.623681464646308,0.958652782542839
Lamtor5,Q9D1L9,68576.0,Ragulator complex protein LAMTOR5 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1,False,False,False,0.15863881199672125,0.23813040685244058,-0.12667199776981697,0.200781522139879,0.3958432794086342,-0.06749878593279401,-0.052938421709397776,-0.13180799605533977,-0.2724617207617941,-0.3420150981685328,-0.019200767440818375,0.9072529232242988,0.9809676885885686
Vmp1,Q99KU0,75909.0,Vacuole membrane protein 1 OS=Mus musculus OX=10090 GN=Vmp1 PE=1 SV=2,False,False,False,0.14270144375482552,-0.04774435889223838,0.0023330821880982455,-0.04715185229775365,-0.01286331010736852,0.08617451175162749,0.060559840134772,-0.056364141268762324,-0.10820859901735957,-0.01943661624582127,-0.04083134900446801,0.4251601961456668,0.9531211440401544
Tomm6,Q9CQN3,66119.0,Mitochondrial import receptor subunit TOM6 homolog OS=Mus musculus OX=10090 GN=Tomm6 PE=3 SV=1,True,False,False,,,,,,,,,,,,,
Mrps22,Q9CXW2,64655.0,"28S ribosomal protein S22, mitochondrial OS=Mus musculus OX=10090 GN=Mrps22 PE=1 SV=1",True,True,False,-0.20758493460881944,-0.13227247169930578,0.03004826538766725,0.1452824610003951,-0.1540338072791929,-0.018650967663076834,0.038516539767717184,0.16069167122937067,0.07767131759759494,0.0603319262676596,-0.06678160111053036,0.4357110167831483,0.9531211440401544
Cyp4b1,Q64462,13120.0,Cytochrome P450 4B1 OS=Mus musculus OX=10090 GN=Cyp4b1 PE=1 SV=1,False,False,False,0.04526255699913406,-0.044191090608622474,-0.037555388868661055,-0.21810973785423737,-0.0468261112239059,-0.08552716434290009,0.12303781463550667,0.3174494447388696,0.020210740292207596,-0.07375106376738394,-0.09203387586024334,0.3379284339621909,0.9531211440401544
Atg4b,A0A0R4J065,66615.0,Cysteine protease OS=Mus musculus OX=10090 GN=Atg4b PE=1 SV=1,False,False,False,,,,,,,,,,,,,
,F6RXE7,,,False,False,False,,,,,,,,,,,,,
Ppp1r18,Q8BQ30,76448.0,Phostensin OS=Mus musculus OX=10090 GN=Ppp1r18 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Pitpnm2,E9PYJ7,19679.0,Membrane-associated phosphatidylinositol transfer protein 2 OS=Mus musculus OX=10090 GN=Pitpnm2 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Tmx4,Q8C0L0,52837.0,Thioredoxin-related transmembrane protein 4 OS=Mus musculus OX=10090 GN=Tmx4 PE=1 SV=2,False,False,False,-0.12163287233833575,0.0007727830969006533,-0.032532313149770786,0.11766601502741647,0.10438381510700356,-0.015216079044056308,0.11835274291278264,-0.03526119121425886,-0.12153914602673144,-0.01499375437095729,-0.018636952495134904,0.7611422207806336,0.963643665376629
Sgcg,P82348,24053.0,Gamma-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcg PE=1 SV=2,False,False,False,-0.08682798337748121,-0.11249196369009518,-0.13642608899933517,-0.22183501100794256,-0.14811279139957456,0.08986032897078289,-0.052573976293796676,0.13489754182609115,0.24936863895132344,0.2841413050200394,0.1451062071409881,0.21235332677726046,0.9531211440401544
Poll,Q9QXE2,56626.0,DNA polymerase lambda OS=Mus musculus OX=10090 GN=Poll PE=2 SV=1,False,False,False,,,,,,,,,,,,,
Nub1,P54729,53312.0,NEDD8 ultimate buster 1 OS=Mus musculus OX=10090 GN=Nub1 PE=1 SV=2,False,False,False,0.13389446556193363,0.06420391026914807,0.05804136396796622,0.06347902136058714,0.06853616295341425,-0.11793980962298711,0.009947890136746906,-0.11496727069070545,-0.1068434770816733,-0.05835225685442147,-0.0601581881346096,0.32951144969036994,0.9531211440401544
Igfbp7,Q61581,29817.0,Insulin-like growth factor-binding protein 7 OS=Mus musculus OX=10090 GN=Igfbp7 PE=1 SV=3,False,False,False,-0.10457805204521353,-0.28354467976510467,0.06954547487356422,0.21002610704015012,-0.06812288138138989,-0.2252265185589888,-0.02596777393690264,0.31463940529078815,0.037118792750687746,0.07611012573240217,-0.18546606448895595,0.11250429953711052,0.9531211440401544
,A0A0J9YVG1,,,False,False,False,0.03411228842099767,0.09156548794818065,0.1788732106049853,0.041259577207950926,-0.2657728990713606,-0.014864348442958253,0.09280032186821074,0.06899539694428203,-0.06782418982690874,-0.15914484565338327,-0.16641631801857137,0.03657184323019433,0.9531211440401544
Dtx3l,Q3UIR3,209200.0,E3 ubiquitin-protein ligase DTX3L OS=Mus musculus OX=10090 GN=Dtx3l PE=1 SV=1,False,False,False,-0.07295116796610657,-0.007525184299931986,-0.019438494607947554,0.05512172096422763,-0.06343531912164391,-0.16490341850122459,-0.06977757297415987,0.2990227848433049,0.016988378177910768,0.02689827348557383,-0.07679090810372688,0.35161061045356623,0.9531211440401544
,E9Q4K2,,,False,False,False,0.04600337605447802,0.05558052017133619,-0.011539305719649562,0.056468402687538166,0.021222105326816454,-0.20908288718580526,-0.2300633063403108,0.016996366069888857,-0.016161494662959797,0.2705762235986633,0.04885378689922124,0.6140520201429991,0.958652782542839
Pcyt2,Q922E4,68671.0,Ethanolamine-phosphate cytidylyltransferase OS=Mus musculus OX=10090 GN=Pcyt2 PE=1 SV=1,False,False,False,-0.12033531652384966,0.12462163158348183,-0.25443376733533896,-0.21954845562623326,0.07852770165186751,-0.03318098710120232,-0.05058187851916962,0.20401560568600807,0.18736057639970927,0.08355488978472447,0.17635352492743284,0.08310605978074391,0.9531211440401544
Gclc,P97494,14629.0,Glutamate--cysteine ligase catalytic subunit OS=Mus musculus OX=10090 GN=Gclc PE=1 SV=4,False,False,False,,,,,,,,,,,,,
Fam234a,Q8C0Z1,106581.0,Protein FAM234A OS=Mus musculus OX=10090 GN=Fam234a PE=1 SV=1,False,False,False,-0.19048635636117783,0.06076107145272314,0.21988291532042936,0.05865672470144556,-0.0026141221034370332,0.09315977378940499,0.11889010086724294,0.027771176275603437,-0.22094982908339666,-0.165071454858845,-0.09388582432141881,0.3375041111699692,0.9531211440401544
,A0A1W2P7W2,,,False,False,False,-0.21683609104408852,-0.16385615185082614,-0.11305651207223022,0.16753881044152052,0.014625890835289646,-0.11334153441078598,0.04554242511036222,-0.01950851399087572,0.12587937569857388,0.2730123012830674,0.054527952622126105,0.6117251874358265,0.958652782542839
Fam76b,Q80XP8,72826.0,Protein FAM76B OS=Mus musculus OX=10090 GN=Fam76b PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Ankrd17,E9Q804,81702.0,Ankyrin repeat domain-containing protein 17 OS=Mus musculus OX=10090 GN=Ankrd17 PE=1 SV=3,False,False,False,-0.14505101783975016,-0.35679072064847706,-0.14323335937382575,0.195876123086403,0.15625340506229257,0.13903440718420823,-0.08912859006233909,0.3157061427641392,-0.3689293407962304,0.2962629506235803,-0.05366771942985071,0.75976580281512,0.963643665376629
Lnpk,Q7TQ95,69605.0,Endoplasmic reticulum junction formation protein lunapark OS=Mus musculus OX=10090 GN=Lnpk PE=1 SV=1,False,False,False,-0.2785089631717579,-0.04804217467920058,-0.004858804505877501,-0.03837659941379812,-0.15569958091850822,-0.001065461340809648,-0.06725310148114172,0.18901965985976865,0.169191939994219,0.2355930856571149,0.07999112348512441,0.4615789022177732,0.9531211440401544
Ppp1r14a,Q91VC7,68458.0,Protein phosphatase 1 regulatory subunit 14A OS=Mus musculus OX=10090 GN=Ppp1r14a PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Dnajc10,Q9DC23,66861.0,DnaJ homolog subfamily C member 10 OS=Mus musculus OX=10090 GN=Dnajc10 PE=1 SV=2,False,False,False,-0.047129757853766385,0.23980528779618382,-0.13566205125867992,0.24880520581833565,-0.07446437733147171,-0.06013222449482125,0.11963990615019693,0.03390962491016758,-0.23736843045672096,-0.08740318327942376,-0.08782517110650154,0.4156511639987983,0.9531211440401544
,J3QJX3,,,False,False,False,-0.11322516644656577,-0.14870279779395368,-0.018047726618626747,0.08849146274709341,0.04748422257687501,-0.008486866907574608,0.019505866429011753,0.16317068068785456,-0.10349908985191725,0.07330941517779621,-0.055958046719508305,0.40398575601902476,0.9531211440401544
Cutc,F8WHX2,66388.0,Copper homeostasis protein cutC homolog OS=Mus musculus OX=10090 GN=Cutc PE=1 SV=1,False,False,False,0.2687322916922854,0.16377928970746947,-0.07782513212933573,0.11433092742027995,0.16189931116143708,-0.09382838821482142,0.0466385800725293,-0.10620388786634116,-0.2857646427475826,-0.19175834909591938,-0.09826911167576693,0.4146391885730223,0.9531211440401544
,P01638,16129.0,Ig kappa chain V-V region L6 (Fragment) OS=Mus musculus OX=10090 PE=4 SV=1,False,False,False,0.07388668087548389,-0.2282797029669954,-0.4807522448922361,0.48946209043977174,-0.34174918579145785,-0.6332904269833346,-0.00016903576519133878,0.32050629985277546,0.8950082635904524,-0.09462273835927171,-0.16117351620424214,0.614642079065697,0.958652782542839
,D3Z7P0,,,False,False,False,-0.14573851075921684,0.016147365214933096,-0.10114175050066088,0.1157773764215948,-0.1783683811309027,-0.3691976302384381,0.1266611833551945,0.17817793018221995,0.13067240815795866,0.22701000929731663,-0.06949449147965278,0.5963612954332088,0.958652782542839
Chmp1b1,Q99LU0,67064.0,Charged multivesicular body protein 1b-1 OS=Mus musculus OX=10090 GN=Chmp1b1 PE=1 SV=1,False,False,False,0.15249835609436513,0.016287434319584904,0.038393939401522026,0.18192714222127382,0.10448973955269025,0.05792982075295949,0.08723750710929146,-0.1775562104640418,-0.2961995553515555,-0.16500817363608355,-0.11300029374496301,0.28501598730108624,0.9531211440401544
Camp,P51437,12796.0,Cathelicidin antimicrobial peptide OS=Mus musculus OX=10090 GN=Camp PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Hdhd5,Q91WM2,214932.0,Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Mus musculus OX=10090 GN=Hdhd5 PE=1 SV=1,True,True,False,0.11419803534031292,0.1187932430476657,0.010504716622697252,0.004039111935774109,-0.008835558320977377,-0.2579423228926778,-0.15613977458581108,-0.2398214876651128,0.1933058446794611,0.22189819183866888,0.10688775934085601,0.3518411101694754,0.9531211440401544
